idCiudad,Ciudad,Estado
13803,Leflore (county),Mississippi
13804,Agra,Oklahoma
13805,Quincy (West Quincy),Massachusetts
13806,New Orleans (Gentilly),Louisiana
13807,Tyronza,Arkansas
13808,Krotz Springs,Louisiana
13809,Quicksburg,Virginia
13810,Far Rockaway (Rockaway Beach),New York
13811,Winchester,California
13812,Hillsboro,Alabama
13813,Pretty Prairie,Kansas
13814,Hamilton (Lindenwald),Ohio
13815,Cocoa (Port St John),Florida
13816,Sun City West,Arizona
13817,Milwaukee (Shorewood),Wisconsin
13818,Maury,North Carolina
13819,Union (Appleton),Maine
13820,Clay (county),Indiana
13821,Montcalm,West Virginia
13822,Milwaukee (Glendale),Wisconsin
13823,Bolivar (county),Mississippi
13824,Irwin (North Huntingdon),Pennsylvania
13825,Boardman,Oregon
13826,Cord,Arkansas
13827,Columbia (Olympia),South Carolina
13828,Ceresco,Nebraska
13829,Missaukee (county),Michigan
13830,Copperopolis,California
13831,Saratoga,California
13832,Albany,Kentucky
13833,Fort Valley,Virginia
13834,Pocomoke City,Maryland
13835,Montgomery (county),Virginia
13836,Macungie,Pennsylvania
13837,Edwards,Missouri
13838,Fawn Grove,Pennsylvania
13839,Beaufort,Missouri
13840,Sonoita,Arizona
13841,Sullivan (county),Tennessee
13842,Northville,Michigan
13843,Ventnor City (Ventnor),New Jersey
13844,Danville,Arkansas
13845,Exeter (Brentwood),New Hampshire
13846,Lowell,Arkansas
13847,Wind Ridge,Pennsylvania
13848,Wedgefield,South Carolina
13849,Wilseyville,California
13850,Stephenville,Texas
13851,Wisconsin Rapids (Grand Rapids),Wisconsin
13852,Loachapoka,Alabama
13853,Ellsworth (county),Kansas
13854,Spring Hill (Weeki Wachee),Florida
13855,Dry Fork,Virginia
13856,Birmingham (Grayson Valley),Alabama
13857,Wilson,Oklahoma
13858,Morgan (county),Georgia
13859,Hugo,Oklahoma
13860,Stevensville,Michigan
13861,Edson,Kansas
13862,North Zulch,Texas
13863,San Antonio (China Grove),Texas
13864,Cochran,Georgia
13865,Englewood (Greenwood Village),Colorado
13866,Northampton (county),Pennsylvania
13867,Detroit,Alabama
13868,Sulphur Springs,Arkansas
13869,Mead,Oklahoma
13870,Ripton,Vermont
13871,East Rutherford,New Jersey
13872,Dryfork,West Virginia
13873,Kimberly,Alabama
13874,Brattleboro (Guilford),Vermont
13875,Eaton,Ohio
13876,Albuquerque (Los Ranchos De Albuquerque),New Mexico
13877,Colden,New York
13878,Waterford,Connecticut
13879,Jefferson (county),Tennessee
13880,New Boston,Texas
13881,Lunenburg,Massachusetts
13882,Center City,Minnesota
13883,Saint Albans (Jefferson),West Virginia
13884,Grenada (county),Mississippi
13885,Florence (Williamsburg),Colorado
13886,Marietta,Oklahoma
13887,Preston,Mississippi
13888,Edgefield (county),South Carolina
13889,Buckner,Arkansas
13890,Stokes (county),North Carolina
13891,Fulton (county),New York
13892,Mannford,Oklahoma
13893,Farwell,Michigan
13894,Oakman,Alabama
13895,Grand Rapids (Walker),Michigan
13896,Long Pond,Pennsylvania
13897,Clark,New Jersey
13898,Decatur (county),Tennessee
13899,Mashantucket,Connecticut
13900,Roxbury,Connecticut
13901,Brookline (Battlefield),Missouri
13902,Atoka,Tennessee
13903,Eagle,Nebraska
13904,Mead,Colorado
13905,Daleville,Virginia
13906,Panama City (Southport),Florida
13907,Saint Martinville (Parks),Louisiana
13908,Pocono Pines,Pennsylvania
13909,Ringtown,Pennsylvania
13910,Myrtle,Missouri
13911,Lakeside,Oregon
13912,Sunflower,Alabama
13913,Carnegie (Collier Township),Pennsylvania
13914,Genessee (county),Michigan
13915,Powell (county),Kentucky
13916,Piscataway,New Jersey
13917,Middlesboro,Kentucky
13918,Palermo,California
13919,Talmage,California
13920,Kittery,Maine
13921,Randolph,Mississippi
13922,Berthoud,Colorado
13923,Duluth (Hermantown),Minnesota
13924,Floyd (county),Virginia
13925,West Wardsboro (Stratton),Vermont
13926,Florence,Texas
13927,El Paso (Socorro),Texas
13928,Midland,North Carolina
13929,Soddy-daisy,Tennessee
13930,Manteno,Illinois
13931,Chagrin Falls (Orange),Ohio
13932,Carter Cove,Arkansas
13933,Trenton,Illinois
13934,Tanner,Alabama
13935,Charleroi,Pennsylvania
13936,Nashville (Donelson),Tennessee
13937,Nashville,Illinois
13938,Kane (county),Utah
13939,Bradford (county),Pennsylvania
13940,Shamrock,Texas
13941,Palmyra,Virginia
13942,Paulding (county),Georgia
13943,East Granby,Connecticut
13944,Readington,New Jersey
13945,Delta (county),Colorado
13946,Washington,California
13947,Etna Green,Indiana
13948,Castle Rock (Castle Pines),Colorado
13949,Bristol,Illinois
13950,Pointe Coupee,Louisiana
13951,Dunnellon (Citrus Springs),Florida
13952,Streetsboro,Ohio
13953,Plano (Murphy),Texas
13954,Kincaid,West Virginia
13955,Commack,New York
13956,Meigs (county),Tennessee
13957,Miami (county),Ohio
13958,Lisbon,Maine
13959,Blue Hill,Maine
13960,Hanson,Massachusetts
13961,Dandridge,Tennessee
13962,Crawford,Mississippi
13963,Willcox,Arizona
13964,Aulander,North Carolina
13965,Farber,Missouri
13966,Cusseta,Georgia
13967,Lewistown,Pennsylvania
13968,Mc Leansboro,Illinois
13969,Manor,Texas
13970,Groveton,Texas
13971,Syracuse (Dewitt),New York
13972,Kahuku,Hawaii
13973,Petersburg,Indiana
13974,Chicago (Burnham),Illinois
13975,Englewood (Union),Ohio
13976,Camden,Ohio
13977,Hickman,Kentucky
13978,Tyler (county),West Virginia
13979,Montrose (county),Colorado
13980,Allendale,Michigan
13981,Butler,Alabama
13982,Levittown (Middletown Twp),Pennsylvania
13983,Polk (county),Minnesota
13984,Conway (Bucksport),South Carolina
13985,Hometown,West Virginia
13986,Haubstadt,Indiana
13987,Miami,West Virginia
13988,Iron River,Michigan
13989,Pecks Mill,West Virginia
13990,Myrtle Beach (Carolina Forest),South Carolina
13991,Orlando (Orlo Vista),Florida
13992,Commerce Township (Commerce Charter Township),Michigan
13993,Hooper,Colorado
13994,Miramar Beach,Florida
13995,Alden,Minnesota
13996,Cuyahoga (county),Ohio
13997,Sanborn,North Dakota
13998,Cedarville,Michigan
13999,Thousand Oaks,California
14000,Hancock (county),West Virginia
14001,Morrisville,Missouri
14002,Farmington,Michigan
14003,Dawson (county),Nebraska
14004,Harbeson,Delaware
14005,Douglas (county),Oregon
14006,Newalla,Oklahoma
14007,East Bank (Crown Hill),West Virginia
14008,Bonners Ferry,Idaho
14009,Molina,Colorado
14010,Glenview,Illinois
14011,Calvert,Alabama
14012,Homer,Louisiana
14013,Rayville,Louisiana
14014,Newaygo,Michigan
14015,Center Valley,Pennsylvania
14016,Linn (county),Iowa
14017,Carrollton,Kentucky
14018,Delaware (county),Ohio
14019,Clendenin (Quick),West Virginia
14020,Aurora,Iowa
14021,Eudora,Arkansas
14022,Saint Paul (North Saint Paul),Minnesota
14023,Wilmington (Stanton),Delaware
14024,Wetumka,Oklahoma
14025,Camden,Michigan
14026,Homewood,Illinois
14027,Jefferson City (Jefferson Cty),Missouri
14028,Chelsea,New York
14029,Moore,South Carolina
14030,Kempner,Texas
14031,Shelby (Kingstown),North Carolina
14032,Omer,Michigan
14033,Prairie City,Iowa
14034,Hillsboro (Fairfax),Ohio
14035,Pearce (Sunizona),Arizona
14036,Baraboo (West Baraboo),Wisconsin
14037,Ellenton,Georgia
14038,Bolingbroke,Georgia
14039,Loranger,Louisiana
14040,Hanoverton,Ohio
14041,Thompsons Station,Tennessee
14042,Wilton,Arkansas
14043,Beavertown,Pennsylvania
14044,Mississippi (county),Missouri
14045,Mayes (county),Oklahoma
14046,Mechanicsburg (Roby),Illinois
14047,Woodhaven,New York
14048,Saint Thomas,North Dakota
14049,Twin Lake,Michigan
14050,Crystal City,Missouri
14051,Ghent,New York
14052,Hartford,Arkansas
14053,Atwood,Illinois
14054,Winnsboro,Texas
14055,Atwater,Minnesota
14056,Portola Valley,California
14057,Bob White,West Virginia
14058,Beaverton,Michigan
14059,Big Lake,Alaska
14060,Belgrade,Maine
14061,Gratiot (county),Michigan
14062,Los Altos (Los Altos Hills),California
14063,Johnstown,Ohio
14064,Little Falls,Minnesota
14065,Greenville (Mason),New Hampshire
14066,Drew (county),Arkansas
14067,Washington,Utah
14068,Advance,Missouri
14069,Sebastopol,California
14070,Caulfield,Missouri
14071,Forsyth,Missouri
14072,Coal City,Indiana
14073,Sherman,Maine
14074,Jersey Mills (Pine Creek),Pennsylvania
14075,Lincoln University,Pennsylvania
14076,Abercrombie,North Dakota
14077,Laurel Hill,Florida
14078,Cameron Parish (county),Louisiana
14079,Decorah,Iowa
14080,Drummonds,Tennessee
14081,Milan (York Twp),Michigan
14082,Marietta,Pennsylvania
14083,Pittsburgh (Bloomfield),Pennsylvania
14084,Wilson (county),Tennessee
14085,Cedarbluff,Mississippi
14086,Baytown (Beach City),Texas
14087,Colorado Springs (Stratmoor Hills),Colorado
14088,Agoura Hills,California
14089,Wayne (county),West Virginia
14090,Modoc (county),California
14091,Dyer,Tennessee
14092,Salyer,California
14093,Orange (county),New York
14094,Cable,Ohio
14095,Dale,Texas
14096,Lake Zurich (Long Grove),Illinois
14097,Park Rapids,Minnesota
14098,Sergeant Bluff,Iowa
14099,Mount Olive,Mississippi
14100,Long Beach (Naples),California
14101,Maize,Kansas
14102,Bentley (Prospect),Louisiana
14103,Tyonek,Alaska
14104,Fort Kent,Maine
14105,Whitinsville,Massachusetts
14106,Toone,Tennessee
14107,Toombs (county),Georgia
14108,New Sharon,Maine
14109,Princeton,New Jersey
14110,Maitland,Florida
14111,Carlisle,South Carolina
14112,Magalia,California
14113,Sterrett,Alabama
14114,Volga,West Virginia
14115,Drasco,Arkansas
14116,Coraopolis (Moon),Pennsylvania
14117,Wellston,Oklahoma
14118,Morton (county),North Dakota
14119,Lanesboro,Minnesota
14120,Holyoke,Colorado
14121,Dover,Florida
14122,Vernon,Texas
14123,Brady,Texas
14124,Tell City,Indiana
14125,Crenshaw (county),Alabama
14126,Gallion,Alabama
14127,Greene (county),New York
14128,Dickson (county),Tennessee
14129,Norwood,North Carolina
14130,Lincoln,California
14131,Belle Rive,Illinois
14132,Elyria (Ridgeville),Ohio
14133,Carroll (county),Georgia
14134,Larue,Texas
14135,Lowden,Iowa
14136,Nash,Texas
14137,Waldorf (Saint Charles),Maryland
14138,Minneapolis (Spring Lake Park),Minnesota
14139,Houma (Bayou Blue),Louisiana
14140,Yavapai (county),Arizona
14141,Rochester,Pennsylvania
14142,Gowanda,New York
14143,Elma,New York
14144,Coalgate,Oklahoma
14145,Blairstown,New Jersey
14146,Greenville,Illinois
14147,Galeton,Pennsylvania
14148,Vina,California
14149,Nyssa,Oregon
14150,Leachville,Arkansas
14151,Bay City,Texas
14152,Delta,Colorado
14153,Evansville (Mccutchanville),Indiana
14154,Wewahitchka (White City),Florida
14155,Nipomo,California
14156,Louisville (Saint Matthews),Kentucky
14157,Angelina (county),Texas
14158,Hernando (county),Florida
14159,Blunt,South Dakota
14160,Hedgesville,West Virginia
14161,Holton,Indiana
14162,Traverse (county),Minnesota
14163,Marion (county),West Virginia
14164,Comstock Park,Michigan
14165,Rockport,Maine
14166,Van Horn,Texas
14167,Nicholson,Mississippi
14168,Perkasie,Pennsylvania
14169,Plain Dealing,Louisiana
14170,Gates Mills,Ohio
14171,Moundridge,Kansas
14172,Southampton,Massachusetts
14173,Hammon,Oklahoma
14174,Mississippi (county),Arkansas
14175,Clare,Michigan
14176,Huntington,Vermont
14177,Polk (county),Arkansas
14178,Christopher,Illinois
14179,Trout Run,Pennsylvania
14180,Hyattsville (Lewisdale),Maryland
14181,Emerson,Nebraska
14182,Sterling,Connecticut
14183,Thorne Bay,Alaska
14184,Tuscarawas,Ohio
14185,Montgomery City,Missouri
14186,Bonnyman,Kentucky
14187,Bitely,Michigan
14188,Palacios,Texas
14189,Clinton,Michigan
14190,Reading,Michigan
14191,Cynthiana,Ohio
14192,Grottoes,Virginia
14193,Winchester,Arkansas
14194,Okahumpka,Florida
14195,Warren (county),Ohio
14196,Sheffield Lake,Ohio
14197,Grimes (county),Texas
14198,Beaver,Washington
14199,Saint Paul (Lauderdale),Minnesota
14200,Pottersville,New York
14201,Okemah,Oklahoma
14202,Empire,Alabama
14203,Pelican Rapids (Cormorant),Minnesota
14204,Los Angeles (Firestone Park),California
14205,Three Rivers,Texas
14206,Mission (Fairway),Kansas
14207,Sunol,California
14208,Old Lyme (Lyme),Connecticut
14209,Pinch,West Virginia
14210,Carlinville,Illinois
14211,Hensley,West Virginia
14212,Spiceland,Indiana
14213,Broseley,Missouri
14214,Leesburg,New Jersey
14215,Cleveland (Bratenahl),Ohio
14216,Glennallen,Alaska
14217,West Coxsackie,New York
14218,Wexford (county),Michigan
14219,Mount Vernon,Indiana
14220,Heflin (Chulafinnee),Alabama
14221,Mobeetie,Texas
14222,Emily,Minnesota
14223,Buffalo (Lackawanna),New York
14224,Cedarville,Ohio
14225,Little Falls (Belle Prairie Township),Minnesota
14226,Horseshoe Bay,Texas
14227,Show Low,Arizona
14228,Antreville (county),South Carolina
14229,Albany (Loudonville),New York
14230,Lahaina,Hawaii
14231,Crestwood (Ballardsville),Kentucky
14232,Jefferson (county),West Virginia
14233,La Palma,California
14234,Prospect Heights,Illinois
14235,Jonesborough (Jonesboro),Tennessee
14236,Warden,Washington
14237,Creola,Alabama
14238,Herreid,South Dakota
14239,Melba,Idaho
14240,Maringouin,Louisiana
14241,Council Grove,Kansas
14242,Noble,Oklahoma
14243,Mendon,Utah
14244,Baroda,Michigan
14245,Oconto (county),Wisconsin
14246,Alcova,Wyoming
14247,Smithville,Oklahoma
14248,Othello,Washington
14249,Cheyenne (county),Kansas
14250,Winnebago (county),Illinois
14251,East Quogue,New York
14252,La Salle,Colorado
14253,May Creek,Washington
14254,Grand Junction (Fruitvale),Colorado
14255,Douglas (county),Minnesota
14256,Cordova,New Mexico
14257,Hughson,California
14258,Park (county),Colorado
14259,Vevay,Indiana
14260,Vershire,Vermont
14261,Jasper (county),Georgia
14262,Tawas City,Michigan
14263,Springwater,New York
14264,Bellmore (North Bellmore),New York
14265,Afton,Iowa
14266,Phoenix,New York
14267,Milford,Illinois
14268,Bartow (county),Georgia
14269,Tennille,Georgia
14270,Omro,Wisconsin
14271,Laporte,Minnesota
14272,Daviess (county),Kentucky
14273,Pratt (county),Kansas
14274,Momence,Illinois
14275,Fernandina Beach (Amelia Village),Florida
14276,Park (county),Montana
14277,Durant (Silo),Oklahoma
14278,Alcona (county),Michigan
14279,Lake City,Michigan
14280,Hollis Center,Maine
14281,Falls Of Rough,Kentucky
14282,Hopkins Park,Illinois
14283,Centreville,Alabama
14284,Collinsville,Oklahoma
14285,Aleknagik,Alaska
14286,Grant,Louisiana
14287,Wyoming (East Bethel),Minnesota
14288,Ivydale (Big Otter),West Virginia
14289,Kankakee (county),Illinois
14290,Spring (Klein),Texas
14291,Shingle Springs (Cameron Park),California
14292,Ramona,California
14293,West Wendover,Nevada
14294,Lindsborg (Smolan),Kansas
14295,Lakeville,Indiana
14296,Lake (county),Michigan
14297,Oceano,California
14298,Lusk,Wyoming
14299,Arlington,Vermont
14300,Schuyler (county),New York
14301,Dougherty (county),Georgia
14302,Newton Falls (Braceville),Ohio
14303,Harvard,Massachusetts
14304,Chicora,Pennsylvania
14305,Saxtons River,Vermont
14306,Lowell,Michigan
14307,Randolph (county),Alabama
14308,Many (Sabine),Louisiana
14309,Woodburn,Indiana
14310,Pittston (Exeter),Pennsylvania
14311,Hulbert,Michigan
14312,Jena,Louisiana
14313,Deerfield,New Hampshire
14314,Saint Landry,Louisiana
14315,Sun City (Romoland),California
14316,Howard Beach,New York
14317,Spring (Shenandoah),Texas
14318,Searcy (county),Arkansas
14319,Buena,New Jersey
14320,Riceville,Tennessee
14321,Eveleth,Minnesota
14322,Dayton (Harrison Township),Ohio
14323,Stoystown,Pennsylvania
14324,Mount Pleasant (Mt Pleasant),Pennsylvania
14325,North Bonneville,Washington
14326,Prior Lake,Minnesota
14327,Cleveland (Mayfield Village),Ohio
14328,Troy,West Virginia
14329,Glenmont,New York
14330,Saint James,Minnesota
14331,Chester,Virginia
14332,Sandy Creek,New York
14333,Zanesfield,Ohio
14334,Alexandria,Indiana
14335,Levy (county),Florida
14336,Courtland,Virginia
14337,Ogden (West Haven),Utah
14338,Amboy,Indiana
14339,Warne,North Carolina
14340,Duluth (Proctor),Minnesota
14341,Niota,Tennessee
14342,Wilkinson,Indiana
14343,Clinton,Connecticut
14344,Loganville (Walnut Grove),Georgia
14345,Newport,Michigan
14346,La Grande,Oregon
14347,Cherry Valley,Arkansas
14348,Sabillasville,Maryland
14349,La Salle,Illinois
14350,Chisholm,Minnesota
14351,Republic,Pennsylvania
14352,Paducah,Texas
14353,Crete,Nebraska
14354,Mount Pleasant,Texas
14355,Advance (Bermuda Run),North Carolina
14356,Woodcliff Lake,New Jersey
14357,Marlboro (county),South Carolina
14358,Cambridge,Vermont
14359,Dover (Leipsic),Delaware
14360,Mc Kenney (Mckenney),Virginia
14361,Bluefield (Brush Fork),West Virginia
14362,Deerfield,Michigan
14363,Mahoning (county),Ohio
14364,Nicholas (county),West Virginia
14365,Effingham,New Hampshire
14366,Houghton,Michigan
14367,Hoonah,Alaska
14368,Ardmore (Dickson),Oklahoma
14369,Whitefish,Montana
14370,Busti,New York
14371,Ina,Illinois
14372,Ortonville (Brandon),Michigan
14373,Lexington,Missouri
14374,Lagro,Indiana
14375,Canton,Missouri
14376,Lone Tree,Colorado
14377,Centralia,Texas
14378,Pine Plains,New York
14379,Pine Ridge (Pine Ridge Reservation),South Dakota
14380,Waco,Kansas
14381,Bullard (Mount Selman),Texas
14382,Villas (Del Haven),New Jersey
14383,San Diego (county),California
14384,Princeton,Louisiana
14385,Haiku,Hawaii
14386,Daingerfield,Texas
14387,Campbell,New York
14388,Rock Falls (Yeowardville),Illinois
14389,Hancock (county),Maine
14390,Salem,Missouri
14391,Clearlake Oaks,California
14392,Farrell,Pennsylvania
14393,Tuscarawas (county),Ohio
14394,Almond,Wisconsin
14395,Flomaton (Pollard),Alabama
14396,Key Biscayne,Florida
14397,Ashland City,Tennessee
14398,Isabella (county),Michigan
14399,Charlotte (county),Virginia
14400,Cut Off,Louisiana
14401,Kenwood,California
14402,Jolo,West Virginia
14403,Pickens,Mississippi
14404,Berea,South Carolina
14405,Nettie,West Virginia
14406,East Kingston,New Hampshire
14407,Taos (Valle Escondido),New Mexico
14408,Rancho Santa Fe,California
14409,New Goshen,Indiana
14410,Haralson (county),Georgia
14411,Hammond,New York
14412,American Fork,Utah
14413,Goodman,Mississippi
14414,Southold,New York
14415,Waller,Washington
14416,Odin,Illinois
14417,Leadwood,Missouri
14418,Whitesburg,Tennessee
14419,Los Fresnos,Texas
14420,Newbury,Vermont
14421,Burbank,Illinois
14422,Narvon,Pennsylvania
14423,Chester,Montana
14424,Circleville,New York
14425,Tebbetts,Missouri
14426,Acme,Washington
14427,Garrett,Indiana
14428,Redan,Georgia
14429,Lake Norden,South Dakota
14430,Saranac,New York
14431,Vernon Center,Minnesota
14432,Buffalo Grove,Illinois
14433,Rogers,Minnesota
14434,Grand Junction,Iowa
14435,St. James,Louisiana
14436,La Fargeville,New York
14437,Hotevilla,Arizona
14438,Vanduser,Missouri
14439,Landers (Johnson Valley),California
14440,Jamestown,Ohio
14441,Arnold,California
14442,Hebron,Maine
14443,Burlington,Pennsylvania
14444,Gakona (Slana),Alaska
14445,Hill City,South Dakota
14446,Henry,Tennessee
14447,Mount Jewett,Pennsylvania
14448,Desoto (county),Mississippi
14449,Haverhill,Iowa
14450,Isaban,West Virginia
14451,Port Hope,Michigan
14452,Hancock,Michigan
14453,Rindge,New Hampshire
14454,Mower (county),Minnesota
14455,Whigham,Georgia
14456,Mountain View,Missouri
14457,Lidgerwood,North Dakota
14458,Tea,South Dakota
14459,Southport,North Carolina
14460,Pixley,California
14461,Ocean City,New Jersey
14462,Marland,Oklahoma
14463,Fairmont (White Hall),West Virginia
14464,Danby (Mount Tabor),Vermont
14465,Little Hocking,Ohio
14466,Medicine Lodge,Kansas
14467,Arnett,West Virginia
14468,Soquel,California
14469,Sutton,Massachusetts
14470,Barnesville (Somerton),Ohio
14471,Arcata (Manila),California
14472,New Baltimore (Chesterfield Township),Michigan
14473,Green City,Missouri
14474,East Brookfield,Massachusetts
14475,Armona,California
14476,Bridgeport,Washington
